;name;year;s;sdate;e;edate;dur
393;Дунай;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
394;Дунай;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
395;Дунай;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
396;Дунай;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
397;Дунай;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
398;Дунай;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
399;Дунай;2013.0;-99;-99.0;-99;-99.0;-99.0
400;Дунай;2014.0;-99;-99.0;-99;-99.0;-99.0
401;Дунай;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
402;Дунай;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
403;Дунай;2017.0;-99;-99.0;-99;-99.0;-99.0
404;Дунай;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
405;Дунай;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
406;Дунай;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
407;Дунай;2021.0;-99;-99.0;-99;-99.0;-99.0
408;Амбарчик;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
409;Амбарчик;1999.0;-99;-99.0;-99;-99.0;-99.0
410;Амбарчик;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
411;Амбарчик;2001.0;-99;-99.0;-99;-99.0;-99.0
412;Амбарчик;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
413;Амбарчик;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
414;Амбарчик;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
415;Амбарчик;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
416;Амбарчик;2006.0;-99;-99.0;-99;-99.0;-99.0
417;Амбарчик;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
418;Амбарчик;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
419;Амбарчик;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
420;Амбарчик;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
421;Амбарчик;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
422;Амбарчик;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
423;Амбарчик;2013.0;-99;-99.0;-99;-99.0;-99.0
424;Амбарчик;2014.0;-99;-99.0;-99;-99.0;-99.0
425;Амбарчик;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
426;Амбарчик;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
427;Амбарчик;2017.0;-99;-99.0;-99;-99.0;-99.0
428;Амбарчик;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
429;Амбарчик;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
430;Амбарчик;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
431;Амбарчик;2021.0;-99;-99.0;-99;-99.0;-99.0
432;Рау-Чуа;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
433;Рау-Чуа;1999.0;-99;-99.0;-99;-99.0;-99.0
434;Рау-Чуа;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
435;Рау-Чуа;2001.0;-99;-99.0;-99;-99.0;-99.0
436;Рау-Чуа;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
437;Рау-Чуа;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
438;Рау-Чуа;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
439;Рау-Чуа;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
440;Рау-Чуа;2006.0;-99;-99.0;-99;-99.0;-99.0
441;Рау-Чуа;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
442;Рау-Чуа;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
443;Рау-Чуа;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
444;Рау-Чуа;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
445;Рау-Чуа;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
446;Рау-Чуа;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
447;Рау-Чуа;2013.0;-99;-99.0;-99;-99.0;-99.0
448;Рау-Чуа;2014.0;-99;-99.0;-99;-99.0;-99.0
449;Рау-Чуа;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
450;Рау-Чуа;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
451;Рау-Чуа;2017.0;-99;-99.0;-99;-99.0;-99.0
452;Рау-Чуа;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
453;Рау-Чуа;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
454;Рау-Чуа;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
455;Рау-Чуа;2021.0;-99;-99.0;-99;-99.0;-99.0
456;Айон;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
457;Айон;1999.0;-99;-99.0;-99;-99.0;-99.0
458;Айон;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
459;Айон;2001.0;-99;-99.0;-99;-99.0;-99.0
460;Айон;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
461;Айон;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
462;Айон;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
463;Айон;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
464;Айон;2006.0;-99;-99.0;-99;-99.0;-99.0
465;Айон;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
466;Айон;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
467;Айон;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
468;Айон;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
469;Айон;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
470;Айон;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
471;Айон;2013.0;-99;-99.0;-99;-99.0;-99.0
472;Айон;2014.0;-99;-99.0;-99;-99.0;-99.0
473;Айон;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
474;Айон;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
475;Айон;2017.0;-99;-99.0;-99;-99.0;-99.0
476;Айон;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
477;Айон;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
478;Айон;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
479;Айон;2021.0;-99;-99.0;-99;-99.0;-99.0
480;Певек;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
481;Певек;1999.0;-99;-99.0;-99;-99.0;-99.0
482;Певек;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
483;Певек;2001.0;-99;-99.0;-99;-99.0;-99.0
484;Певек;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
485;Певек;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
486;Певек;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
487;Певек;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
488;Певек;2006.0;-99;-99.0;-99;-99.0;-99.0
489;Певек;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
490;Певек;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
491;Певек;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
492;Певек;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
493;Певек;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
494;Певек;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
495;Певек;2013.0;-99;-99.0;-99;-99.0;-99.0
496;Певек;2014.0;-99;-99.0;-99;-99.0;-99.0
497;Певек;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
498;Певек;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
499;Певек;2017.0;-99;-99.0;-99;-99.0;-99.0
500;Певек;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
501;Певек;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
502;Певек;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
503;Певек;2021.0;-99;-99.0;-99;-99.0;-99.0
504;Валькаркай;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
505;Валькаркай;1999.0;-99;-99.0;-99;-99.0;-99.0
506;Валькаркай;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
507;Валькаркай;2001.0;-99;-99.0;-99;-99.0;-99.0
508;Валькаркай;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
509;Валькаркай;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
510;Валькаркай;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
511;Валькаркай;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
512;Валькаркай;2006.0;-99;-99.0;-99;-99.0;-99.0
513;Валькаркай;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
514;Валькаркай;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
515;Валькаркай;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
516;Валькаркай;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
517;Валькаркай;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
518;Валькаркай;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
519;Валькаркай;2013.0;-99;-99.0;-99;-99.0;-99.0
520;Валькаркай;2014.0;-99;-99.0;-99;-99.0;-99.0
521;Валькаркай;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
522;Валькаркай;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
523;Валькаркай;2017.0;-99;-99.0;-99;-99.0;-99.0
524;Валькаркай;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
525;Валькаркай;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
526;Валькаркай;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
527;Валькаркай;2021.0;-99;-99.0;-99;-99.0;-99.0
528;о.Врангеля;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
529;о.Врангеля;1999.0;-99;-99.0;-99;-99.0;-99.0
530;о.Врангеля;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
531;о.Врангеля;2001.0;-99;-99.0;-99;-99.0;-99.0
532;о.Врангеля;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
533;о.Врангеля;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
534;о.Врангеля;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
535;о.Врангеля;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
536;о.Врангеля;2006.0;-99;-99.0;-99;-99.0;-99.0
537;о.Врангеля;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
538;о.Врангеля;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
539;о.Врангеля;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
540;о.Врангеля;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
541;о.Врангеля;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
542;о.Врангеля;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
543;о.Врангеля;2013.0;-99;-99.0;-99;-99.0;-99.0
544;о.Врангеля;2014.0;-99;-99.0;-99;-99.0;-99.0
545;о.Врангеля;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
546;о.Врангеля;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
547;о.Врангеля;2017.0;-99;-99.0;-99;-99.0;-99.0
548;о.Врангеля;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
549;о.Врангеля;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
550;о.Врангеля;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
551;о.Врангеля;2021.0;-99;-99.0;-99;-99.0;-99.0
552;Ванкарем;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
553;Ванкарем;1999.0;-99;-99.0;-99;-99.0;-99.0
554;Ванкарем;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
555;Ванкарем;2001.0;-99;-99.0;-99;-99.0;-99.0
556;Ванкарем;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
557;Ванкарем;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
558;Ванкарем;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
559;Ванкарем;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
560;Ванкарем;2006.0;-99;-99.0;-99;-99.0;-99.0
561;Ванкарем;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
562;Ванкарем;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
563;Ванкарем;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
564;Ванкарем;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
565;Ванкарем;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
566;Ванкарем;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
567;Ванкарем;2013.0;-99;-99.0;-99;-99.0;-99.0
568;Ванкарем;2014.0;-99;-99.0;-99;-99.0;-99.0
569;Ванкарем;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
570;Ванкарем;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
571;Ванкарем;2017.0;-99;-99.0;-99;-99.0;-99.0
572;Ванкарем;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
573;Ванкарем;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
574;Ванкарем;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
575;Ванкарем;2021.0;-99;-99.0;-99;-99.0;-99.0
576;Уэлен;1998.0;1998-05-08 00:00:00;128.0;1998-09-02 00:00:00;245.0;117.0
577;Уэлен;1999.0;-99;-99.0;-99;-99.0;-99.0
578;Уэлен;2000.0;2000-06-14 00:00:00;166.0;2000-06-14 00:00:00;166.0;0.0
579;Уэлен;2001.0;-99;-99.0;-99;-99.0;-99.0
580;Уэлен;2002.0;2002-06-05 00:00:00;156.0;2002-10-16 00:00:00;289.0;133.0
581;Уэлен;2003.0;2003-06-17 00:00:00;168.0;2003-12-17 00:00:00;351.0;183.0
582;Уэлен;2004.0;2004-07-28 00:00:00;210.0;2004-09-01 00:00:00;245.0;35.0
583;Уэлен;2005.0;2005-08-10 00:00:00;222.0;2005-11-23 00:00:00;327.0;105.0
584;Уэлен;2006.0;-99;-99.0;-99;-99.0;-99.0
585;Уэлен;2007.0;2007-05-09 00:00:00;129.0;2007-09-12 00:00:00;255.0;126.0
586;Уэлен;2008.0;2008-06-25 00:00:00;177.0;2008-09-24 00:00:00;268.0;91.0
587;Уэлен;2009.0;2009-07-15 00:00:00;196.0;2009-10-13 00:00:00;286.0;90.0
588;Уэлен;2010.0;2010-06-08 00:00:00;159.0;2010-11-16 00:00:00;320.0;161.0
589;Уэлен;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
590;Уэлен;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
591;Уэлен;2013.0;-99;-99.0;-99;-99.0;-99.0
592;Уэлен;2014.0;-99;-99.0;-99;-99.0;-99.0
593;Уэлен;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
594;Уэлен;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
595;Уэлен;2017.0;-99;-99.0;-99;-99.0;-99.0
596;Уэлен;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
597;Уэлен;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
598;Уэлен;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
599;Уэлен;2021.0;-99;-99.0;-99;-99.0;-99.0
